NMI,Date,Time,kWh,kVArh,kW,kVA,PF,Peak_kWh,Off_Peak_kWh,DateNumber
SAAAAAC089,5/4/2017,5:30:00 AM,13.71,6.08,27.42,30,0.91,,13.71,20170405
SAAAAAC089,5/4/2017,6:00:00 AM,13.86,5.2,27.72,29.61,0.93,,13.86,20170405
SAAAAAC089,5/4/2017,6:30:00 AM,14.04,3.38,28.08,28.88,0.97,,14.04,20170405
SAAAAAC089,5/4/2017,7:00:00 AM,13.37,2.43,26.74,27.18,0.98,,13.37,20170405
SAAAAAC089,5/4/2017,7:30:00 AM,15.4,4.62,30.81,32.17,0.95,15.4,,20170405
SAAAAAC089,5/4/2017,8:00:00 AM,16.77,7.72,33.54,36.93,0.9,16.77,,20170405
SAAAAAC089,5/4/2017,8:30:00 AM,17.18,6.71,34.36,36.89,0.93,17.18,,20170405
SAAAAAC089,5/4/2017,9:00:00 AM,16.43,7.29,32.86,35.95,0.91,16.43,,20170405
SAAAAAC089,5/4/2017,9:30:00 AM,20.84,9.73,41.69,46.01,0.9,20.84,,20170405
SAAAAAC089,5/4/2017,10:00:00 AM,25.14,9.75,50.28,53.93,0.93,25.14,,20170405
SAAAAAC089,5/4/2017,10:30:00 AM,27.06,11.37,54.12,58.71,0.92,27.06,,20170405
SAAAAAC089,5/4/2017,11:00:00 AM,27.17,11.59,54.35,59.09,0.91,27.17,,20170405
SAAAAAC089,5/4/2017,11:30:00 AM,28.47,11.62,56.94,61.5,0.92,28.47,,20170405
SAAAAAC089,5/4/2017,12:00:00 PM,33.14,12.92,66.28,71.14,0.93,33.14,,20170405
SAAAAAC089,5/4/2017,12:30:00 PM,38.52,17.39,77.04,84.52,0.91,38.52,,20170405
SAAAAAC089,5/4/2017,1:00:00 PM,39.84,17.06,79.69,86.69,0.91,39.84,,20170405
SAAAAAC089,5/4/2017,1:30:00 PM,39.68,15.84,79.37,85.47,0.92,39.68,,20170405
SAAAAAC089,5/4/2017,2:00:00 PM,36.62,15.49,73.24,79.53,0.92,36.62,,20170405
SAAAAAC089,5/4/2017,2:30:00 PM,38.11,17.76,76.22,84.1,0.9,38.11,,20170405
SAAAAAC089,5/4/2017,3:00:00 PM,37.23,13.86,74.47,79.47,0.93,37.23,,20170405
SAAAAAC089,5/4/2017,3:30:00 PM,32.57,13.31,65.15,70.38,0.92,32.57,,20170405
SAAAAAC089,5/4/2017,4:00:00 PM,34.38,13.39,68.76,73.79,0.93,34.38,,20170405
SAAAAAC089,5/4/2017,4:30:00 PM,32.26,13.6,64.52,70.03,0.92,32.26,,20170405
SAAAAAC089,5/4/2017,5:00:00 PM,32.16,13.5,64.33,69.77,0.92,32.16,,20170405
SAAAAAC089,5/4/2017,5:30:00 PM,33.37,14.03,66.75,72.4,0.92,33.37,,20170405
SAAAAAC089,5/4/2017,6:00:00 PM,34.47,13.99,68.94,74.4,0.92,34.47,,20170405
SAAAAAC089,5/4/2017,6:30:00 PM,36.42,13.31,72.84,77.56,0.93,36.42,,20170405
SAAAAAC089,5/4/2017,7:00:00 PM,39.05,13.53,78.11,82.67,0.94,39.05,,20170405
SAAAAAC089,5/4/2017,7:30:00 PM,34.35,11.07,68.71,72.2,0.95,34.35,,20170405
SAAAAAC089,5/4/2017,8:00:00 PM,35.1,12.39,70.2,74.45,0.94,35.1,,20170405
SAAAAAC089,5/4/2017,8:30:00 PM,35.71,11.74,71.42,75.18,0.94,35.71,,20170405
SAAAAAC089,5/4/2017,9:00:00 PM,35.16,11.4,70.33,73.94,0.95,35.16,,20170405
SAAAAAC089,5/4/2017,9:30:00 PM,33.78,11.92,67.56,71.65,0.94,,33.78,20170405
SAAAAAC089,5/4/2017,10:00:00 PM,30.42,10.31,60.84,64.24,0.94,,30.42,20170405
SAAAAAC089,5/4/2017,10:30:00 PM,30.34,11.43,60.68,64.85,0.93,,30.34,20170405
SAAAAAC089,5/4/2017,11:00:00 PM,25.56,10.48,51.13,55.26,0.92,,25.56,20170405
SAAAAAC089,5/4/2017,11:30:00 PM,24,11.84,48.01,53.54,0.89,,24,20170405
SAAAAAC089,6/4/2017,12:00:00 AM,15.01,6.23,30.03,32.51,0.92,,15.01,20170406
SAAAAAC089,6/4/2017,12:30:00 AM,14.85,7.06,29.71,32.89,0.9,,14.85,20170406
SAAAAAC089,6/4/2017,1:00:00 AM,13.51,5.86,27.02,29.45,0.91,,13.51,20170406
SAAAAAC089,6/4/2017,1:30:00 AM,15,7.25,30,33.32,0.9,,15,20170406
SAAAAAC089,6/4/2017,2:00:00 AM,15.01,7.32,30.02,33.4,0.89,,15.01,20170406
SAAAAAC089,6/4/2017,2:30:00 AM,14.01,6.32,28.03,30.75,0.91,,14.01,20170406
SAAAAAC089,6/4/2017,3:00:00 AM,12.2,4.54,24.41,26.05,0.93,,12.2,20170406
SAAAAAC089,6/4/2017,3:30:00 AM,14.9,6.93,29.8,32.87,0.9,,14.9,20170406
SAAAAAC089,6/4/2017,4:00:00 AM,14.54,5.83,29.08,31.33,0.92,,14.54,20170406
SAAAAAC089,6/4/2017,4:30:00 AM,15.4,7.16,30.8,33.97,0.9,,15.4,20170406
SAAAAAC089,6/4/2017,5:00:00 AM,14.95,6.7,29.9,32.77,0.91,,14.95,20170406
SAAAAAC089,6/4/2017,5:30:00 AM,12.81,4.94,25.63,27.47,0.93,,12.81,20170406
SAAAAAC089,6/4/2017,6:00:00 AM,16.32,5.4,32.65,34.39,0.94,,16.32,20170406
SAAAAAC089,6/4/2017,6:30:00 AM,15.6,3.99,31.21,32.22,0.96,,15.6,20170406
SAAAAAC089,6/4/2017,7:00:00 AM,14.52,3.06,29.05,29.69,0.97,,14.52,20170406
SAAAAAC089,6/4/2017,7:30:00 AM,15.95,5.35,31.9,33.64,0.94,15.95,,20170406
SAAAAAC089,6/4/2017,8:00:00 AM,16.62,7.46,33.24,36.44,0.91,16.62,,20170406
SAAAAAC089,6/4/2017,8:30:00 AM,14.35,5.99,28.7,31.1,0.92,14.35,,20170406
SAAAAAC089,6/4/2017,9:00:00 AM,15.16,6.28,30.32,32.81,0.92,15.16,,20170406
SAAAAAC089,6/4/2017,9:30:00 AM,20.47,8.96,40.94,44.7,0.91,20.47,,20170406
SAAAAAC089,6/4/2017,10:00:00 AM,20.92,9.22,41.85,45.74,0.91,20.92,,20170406
SAAAAAC089,6/4/2017,10:30:00 AM,26.82,10.4,53.64,57.53,0.93,26.82,,20170406
SAAAAAC089,6/4/2017,11:00:00 AM,24.94,10.88,49.88,54.43,0.91,24.94,,20170406
SAAAAAC089,6/4/2017,11:30:00 AM,25.49,11.72,50.99,56.12,0.9,25.49,,20170406
SAAAAAC089,6/4/2017,12:00:00 PM,23.81,10.56,47.63,52.11,0.91,23.81,,20170406
SAAAAAC089,6/4/2017,12:30:00 PM,27.96,11.82,55.93,60.72,0.92,27.96,,20170406
SAAAAAC089,6/4/2017,1:00:00 PM,27.8,12.73,55.61,61.17,0.9,27.8,,20170406
SAAAAAC089,6/4/2017,1:30:00 PM,28.28,12.51,56.57,61.86,0.91,28.28,,20170406
SAAAAAC089,6/4/2017,2:00:00 PM,34.43,19.2,68.86,78.85,0.87,34.43,,20170406
SAAAAAC089,6/4/2017,2:30:00 PM,38.4,21.16,76.81,87.7,0.87,38.4,,20170406
SAAAAAC089,6/4/2017,3:00:00 PM,36.12,19.38,72.25,81.99,0.88,36.12,,20170406
SAAAAAC089,6/4/2017,3:30:00 PM,33.14,17.6,66.28,75.06,0.88,33.14,,20170406
SAAAAAC089,6/4/2017,4:00:00 PM,34.99,18.11,69.98,78.8,0.88,34.99,,20170406
SAAAAAC089,6/4/2017,4:30:00 PM,33.46,16.92,66.92,74.99,0.89,33.46,,20170406
SAAAAAC089,6/4/2017,5:00:00 PM,33.19,17.42,66.38,74.97,0.88,33.19,,20170406
SAAAAAC089,6/4/2017,5:30:00 PM,33.82,16.28,67.64,75.07,0.9,33.82,,20170406
SAAAAAC089,6/4/2017,6:00:00 PM,39.35,16.83,78.7,85.59,0.91,39.35,,20170406
SAAAAAC089,6/4/2017,6:30:00 PM,34,13.77,68,73.36,0.92,34,,20170406
SAAAAAC089,6/4/2017,7:00:00 PM,38.99,13.57,77.98,82.57,0.94,38.99,,20170406
SAAAAAC089,6/4/2017,7:30:00 PM,39.32,13.44,78.64,83.11,0.94,39.32,,20170406
SAAAAAC089,6/4/2017,8:00:00 PM,36.94,13.13,73.88,78.41,0.94,36.94,,20170406
SAAAAAC089,6/4/2017,8:30:00 PM,36.77,13.35,73.55,78.24,0.93,36.77,,20170406
SAAAAAC089,6/4/2017,9:00:00 PM,36.01,12.96,72.03,76.55,0.94,36.01,,20170406
SAAAAAC089,6/4/2017,9:30:00 PM,35.52,12.01,71.04,74.99,0.94,,35.52,20170406
SAAAAAC089,6/4/2017,10:00:00 PM,36.47,12.25,72.94,76.95,0.94,,36.47,20170406
SAAAAAC089,6/4/2017,10:30:00 PM,32.92,11.31,65.84,69.61,0.94,,32.92,20170406
SAAAAAC089,6/4/2017,11:00:00 PM,27.6,12.56,55.21,60.66,0.91,,27.6,20170406
SAAAAAC089,6/4/2017,11:30:00 PM,25.87,10.64,51.74,55.95,0.92,,25.87,20170406
SAAAAAC089,7/4/2017,12:00:00 AM,19.92,8.94,39.84,43.67,0.91,,19.92,20170407
SAAAAAC089,7/4/2017,12:30:00 AM,17.34,8.53,34.68,38.66,0.89,,17.34,20170407
SAAAAAC089,7/4/2017,1:00:00 AM,15.64,7.68,31.28,34.84,0.89,,15.64,20170407
SAAAAAC089,7/4/2017,1:30:00 AM,14.33,6.02,28.67,31.1,0.92,,14.33,20170407
SAAAAAC089,7/4/2017,2:00:00 AM,15.71,8,31.42,35.26,0.89,,15.71,20170407
SAAAAAC089,7/4/2017,2:30:00 AM,16.48,8.14,32.96,36.76,0.89,,16.48,20170407
SAAAAAC089,7/4/2017,3:00:00 AM,14.63,6.88,29.26,32.33,0.9,,14.63,20170407
SAAAAAC089,7/4/2017,3:30:00 AM,13.77,5.59,27.55,29.73,0.92,,13.77,20170407
SAAAAAC089,7/4/2017,4:00:00 AM,14.44,6.03,28.89,31.31,0.92,,14.44,20170407
SAAAAAC089,7/4/2017,4:30:00 AM,15.6,7.14,31.21,34.32,0.9,,15.6,20170407
SAAAAAC089,7/4/2017,5:00:00 AM,14.59,6.72,29.18,32.12,0.9,,14.59,20170407
SAAAAAC089,7/4/2017,5:30:00 AM,14.39,6.04,28.79,31.22,0.92,,14.39,20170407
SAAAAAC089,7/4/2017,6:00:00 AM,16.59,5.22,33.19,34.8,0.95,,16.59,20170407
SAAAAAC089,7/4/2017,6:30:00 AM,17.87,4.09,35.74,36.67,0.97,,17.87,20170407
SAAAAAC089,7/4/2017,7:00:00 AM,16.65,3.3,33.31,33.96,0.98,,16.65,20170407
SAAAAAC089,7/4/2017,7:30:00 AM,17.43,5.6,34.86,36.61,0.95,17.43,,20170407
SAAAAAC089,7/4/2017,8:00:00 AM,17.06,7.4,34.12,37.19,0.91,17.06,,20170407
SAAAAAC089,7/4/2017,8:30:00 AM,19,7.88,38.01,41.15,0.92,19,,20170407
SAAAAAC089,7/4/2017,9:00:00 AM,17.03,7.77,34.06,37.44,0.9,17.03,,20170407
SAAAAAC089,7/4/2017,9:30:00 AM,21.1,10.28,42.2,46.94,0.89,21.1,,20170407
SAAAAAC089,7/4/2017,10:00:00 AM,25.29,10.76,50.59,54.97,0.92,25.29,,20170407
SAAAAAC089,7/4/2017,10:30:00 AM,26.81,10.91,53.63,57.9,0.92,26.81,,20170407
SAAAAAC089,7/4/2017,11:00:00 AM,26.83,11.75,53.66,58.59,0.91,26.83,,20170407
SAAAAAC089,7/4/2017,11:30:00 AM,29.16,12.97,58.32,63.83,0.91,29.16,,20170407
SAAAAAC089,7/4/2017,12:00:00 PM,28.47,13.31,56.94,62.85,0.9,28.47,,20170407
SAAAAAC089,7/4/2017,12:30:00 PM,33.56,15.12,67.12,73.61,0.91,33.56,,20170407
SAAAAAC089,7/4/2017,1:00:00 PM,35.29,16.5,70.59,77.92,0.9,35.29,,20170407
SAAAAAC089,7/4/2017,1:30:00 PM,35.39,15.98,70.78,77.66,0.91,35.39,,20170407
SAAAAAC089,7/4/2017,2:00:00 PM,35.78,15.45,71.56,77.95,0.91,35.78,,20170407
SAAAAAC089,7/4/2017,2:30:00 PM,36.78,16.13,73.56,80.33,0.91,36.78,,20170407
SAAAAAC089,7/4/2017,3:00:00 PM,37.44,16.69,74.89,82,0.91,37.44,,20170407
SAAAAAC089,7/4/2017,3:30:00 PM,39.28,21.25,78.57,89.33,0.87,39.28,,20170407
SAAAAAC089,7/4/2017,4:00:00 PM,40.11,22.25,80.22,91.74,0.87,40.11,,20170407
SAAAAAC089,7/4/2017,4:30:00 PM,40.52,21.69,81.05,91.93,0.88,40.52,,20170407
SAAAAAC089,7/4/2017,5:00:00 PM,38.89,20.76,77.79,88.17,0.88,38.89,,20170407
SAAAAAC089,7/4/2017,5:30:00 PM,42.34,21.23,84.68,94.73,0.89,42.34,,20170407
SAAAAAC089,7/4/2017,6:00:00 PM,41.27,20.66,82.55,92.32,0.89,41.27,,20170407
SAAAAAC089,7/4/2017,6:30:00 PM,37.5,16.83,75,82.22,0.91,37.5,,20170407
SAAAAAC089,7/4/2017,7:00:00 PM,38.32,17.04,76.64,83.87,0.91,38.32,,20170407
SAAAAAC089,7/4/2017,7:30:00 PM,36.2,15.72,72.4,78.93,0.91,36.2,,20170407
SAAAAAC089,7/4/2017,8:00:00 PM,36.94,16.12,73.88,80.61,0.91,36.94,,20170407
SAAAAAC089,7/4/2017,8:30:00 PM,36.04,14.56,72.09,77.76,0.92,36.04,,20170407
SAAAAAC089,7/4/2017,9:00:00 PM,34.56,13.23,69.12,74.01,0.93,34.56,,20170407
SAAAAAC089,7/4/2017,9:30:00 PM,32.75,14.48,65.5,71.62,0.91,,32.75,20170407
SAAAAAC089,7/4/2017,10:00:00 PM,33.04,13.28,66.08,71.21,0.92,,33.04,20170407
SAAAAAC089,7/4/2017,10:30:00 PM,30.28,11.95,60.56,65.1,0.93,,30.28,20170407
SAAAAAC089,7/4/2017,11:00:00 PM,28.67,11.84,57.34,62.04,0.92,,28.67,20170407
SAAAAAC089,7/4/2017,11:30:00 PM,28.91,11.79,57.83,62.46,0.92,,28.91,20170407
SAAAAAC089,8/4/2017,12:00:00 AM,23.91,9.68,47.82,51.59,0.92,,23.91,20170408
SAAAAAC089,8/4/2017,12:30:00 AM,23.52,9.81,47.05,50.98,0.92,,23.52,20170408
SAAAAAC089,8/4/2017,1:00:00 AM,15.1,6.75,30.2,33.08,0.91,,15.1,20170408
SAAAAAC089,8/4/2017,1:30:00 AM,13.74,6.19,27.48,30.14,0.91,,13.74,20170408
SAAAAAC089,8/4/2017,2:00:00 AM,14.14,6.75,28.28,31.35,0.9,,14.14,20170408
SAAAAAC089,8/4/2017,2:30:00 AM,13.72,6.37,27.44,30.25,0.9,,13.72,20170408
SAAAAAC089,8/4/2017,3:00:00 AM,13.24,5.91,26.49,29.01,0.91,,13.24,20170408
SAAAAAC089,8/4/2017,3:30:00 AM,12.98,5.12,25.96,27.91,0.93,,12.98,20170408
SAAAAAC089,8/4/2017,4:00:00 AM,13.99,6.04,27.98,30.48,0.91,,13.99,20170408
SAAAAAC089,8/4/2017,4:30:00 AM,14.84,6.93,29.69,32.77,0.9,,14.84,20170408
SAAAAAC089,8/4/2017,5:00:00 AM,13.99,6.6,27.99,30.96,0.9,,13.99,20170408
SAAAAAC089,8/4/2017,5:30:00 AM,12.61,5.35,25.23,27.4,0.92,,12.61,20170408
SAAAAAC089,8/4/2017,6:00:00 AM,15.15,4.56,30.31,31.66,0.95,,15.15,20170408
SAAAAAC089,8/4/2017,6:30:00 AM,16.06,4.58,32.12,33.4,0.96,,16.06,20170408
SAAAAAC089,8/4/2017,7:00:00 AM,13.41,2.57,26.83,27.32,0.98,,13.41,20170408
SAAAAAC089,8/4/2017,7:30:00 AM,15.99,5.38,31.98,33.74,0.94,,15.99,20170408
SAAAAAC089,8/4/2017,8:00:00 AM,16.52,7.57,33.04,36.34,0.9,,16.52,20170408
SAAAAAC089,8/4/2017,8:30:00 AM,14.93,5.74,29.87,32,0.93,,14.93,20170408
SAAAAAC089,8/4/2017,9:00:00 AM,15.37,5.81,30.75,32.87,0.93,,15.37,20170408
SAAAAAC089,8/4/2017,9:30:00 AM,22.23,8.72,44.47,47.78,0.93,,22.23,20170408
SAAAAAC089,8/4/2017,10:00:00 AM,22.21,10.24,44.43,48.93,0.9,,22.21,20170408
SAAAAAC089,8/4/2017,10:30:00 AM,28.5,11.28,57,61.3,0.92,,28.5,20170408
SAAAAAC089,8/4/2017,11:00:00 AM,28.01,11.37,56.03,60.47,0.92,,28.01,20170408
SAAAAAC089,8/4/2017,11:30:00 AM,30.04,12.76,60.09,65.29,0.92,,30.04,20170408
SAAAAAC089,8/4/2017,12:00:00 PM,31.43,13.08,62.87,68.1,0.92,,31.43,20170408
SAAAAAC089,8/4/2017,12:30:00 PM,34.35,13.82,68.7,74.05,0.92,,34.35,20170408
SAAAAAC089,8/4/2017,1:00:00 PM,33.34,13.67,66.68,72.07,0.92,,33.34,20170408
SAAAAAC089,8/4/2017,1:30:00 PM,30.44,13.67,60.89,66.75,0.91,,30.44,20170408
SAAAAAC089,8/4/2017,2:00:00 PM,32.34,13.79,64.68,70.32,0.91,,32.34,20170408
SAAAAAC089,8/4/2017,2:30:00 PM,33.12,14.85,66.25,72.61,0.91,,33.12,20170408
SAAAAAC089,8/4/2017,3:00:00 PM,32.59,13.92,65.18,70.88,0.91,,32.59,20170408
SAAAAAC089,8/4/2017,3:30:00 PM,31.18,13.49,62.36,67.95,0.91,,31.18,20170408
SAAAAAC089,8/4/2017,4:00:00 PM,32.5,14.31,65,71.03,0.91,,32.5,20170408
SAAAAAC089,8/4/2017,4:30:00 PM,32.67,12.84,65.34,70.21,0.93,,32.67,20170408
SAAAAAC089,8/4/2017,5:00:00 PM,34.82,12.65,69.64,74.1,0.93,,34.82,20170408
SAAAAAC089,8/4/2017,5:30:00 PM,34.35,14.07,68.71,74.25,0.92,,34.35,20170408
SAAAAAC089,8/4/2017,6:00:00 PM,35.04,14.24,70.08,75.65,0.92,,35.04,20170408
SAAAAAC089,8/4/2017,6:30:00 PM,35.26,11.9,70.52,74.43,0.94,,35.26,20170408
SAAAAAC089,8/4/2017,7:00:00 PM,35.42,11.74,70.84,74.63,0.94,,35.42,20170408
SAAAAAC089,8/4/2017,7:30:00 PM,40.12,13.48,80.25,84.66,0.94,,40.12,20170408
SAAAAAC089,8/4/2017,8:00:00 PM,42.66,14.26,85.32,89.96,0.94,,42.66,20170408
SAAAAAC089,8/4/2017,8:30:00 PM,41.14,14,82.28,86.91,0.94,,41.14,20170408
SAAAAAC089,8/4/2017,9:00:00 PM,40.47,12.66,80.94,84.81,0.95,,40.47,20170408
SAAAAAC089,8/4/2017,9:30:00 PM,41.66,13.9,83.32,87.84,0.94,,41.66,20170408
SAAAAAC089,8/4/2017,10:00:00 PM,36.22,12.19,72.44,76.44,0.94,,36.22,20170408
SAAAAAC089,8/4/2017,10:30:00 PM,36.21,12.11,72.43,76.37,0.94,,36.21,20170408
SAAAAAC089,8/4/2017,11:00:00 PM,35.17,12.8,70.35,74.86,0.93,,35.17,20170408
SAAAAAC089,8/4/2017,11:30:00 PM,33.24,11.58,66.48,70.4,0.94,,33.24,20170408
SAAAAAC089,9/4/2017,12:00:00 AM,30.24,11,60.49,64.37,0.93,,30.24,20170409
SAAAAAC089,9/4/2017,12:30:00 AM,26.45,9.84,52.91,56.45,0.93,,26.45,20170409
SAAAAAC089,9/4/2017,1:00:00 AM,18.09,6.8,36.19,38.66,0.93,,18.09,20170409
SAAAAAC089,9/4/2017,1:30:00 AM,15.92,6.94,31.85,34.74,0.91,,15.92,20170409
SAAAAAC089,9/4/2017,2:00:00 AM,15.72,8.11,31.44,35.37,0.88,,15.72,20170409
SAAAAAC089,9/4/2017,2:30:00 AM,13.44,5.76,26.88,29.25,0.91,,13.44,20170409
SAAAAAC089,9/4/2017,3:00:00 AM,13.14,5.5,26.28,28.49,0.92,,13.14,20170409
SAAAAAC089,9/4/2017,3:30:00 AM,15.08,6.99,30.17,33.25,0.9,,15.08,20170409
SAAAAAC089,9/4/2017,4:00:00 AM,13.48,5.23,26.97,28.93,0.93,,13.48,20170409
SAAAAAC089,9/4/2017,4:30:00 AM,14.28,6.04,28.56,31.01,0.92,,14.28,20170409
SAAAAAC089,9/4/2017,5:00:00 AM,13.86,6.2,27.72,30.38,0.91,,13.86,20170409
SAAAAAC089,9/4/2017,5:30:00 AM,12.6,4.88,25.2,27.02,0.93,,12.6,20170409
SAAAAAC089,9/4/2017,6:00:00 AM,15.64,5.25,31.29,33.01,0.94,,15.64,20170409
SAAAAAC089,9/4/2017,6:30:00 AM,14.63,2.78,29.27,29.8,0.98,,14.63,20170409
SAAAAAC089,9/4/2017,7:00:00 AM,14.53,2.38,29.07,29.46,0.98,,14.53,20170409
SAAAAAC089,9/4/2017,7:30:00 AM,14.71,4.15,29.43,30.59,0.96,,14.71,20170409
SAAAAAC089,9/4/2017,8:00:00 AM,17.13,7.08,34.27,37.08,0.92,,17.13,20170409
SAAAAAC089,9/4/2017,8:30:00 AM,14.5,4.87,29,30.6,0.94,,14.5,20170409
SAAAAAC089,9/4/2017,9:00:00 AM,15.15,6.59,30.3,33.04,0.91,,15.15,20170409
SAAAAAC089,9/4/2017,9:30:00 AM,16.45,5.65,32.91,34.79,0.94,,16.45,20170409
SAAAAAC089,9/4/2017,10:00:00 AM,16.55,6.74,33.1,35.74,0.92,,16.55,20170409
SAAAAAC089,9/4/2017,10:30:00 AM,25.17,6.52,50.35,52.01,0.96,,25.17,20170409
SAAAAAC089,9/4/2017,11:00:00 AM,23.19,9.08,46.38,49.81,0.93,,23.19,20170409
SAAAAAC089,9/4/2017,11:30:00 AM,22.6,8.75,45.21,48.49,0.93,,22.6,20170409
SAAAAAC089,9/4/2017,12:00:00 PM,24.56,9.4,49.13,52.61,0.93,,24.56,20170409
SAAAAAC089,9/4/2017,12:30:00 PM,25.37,8.26,50.74,53.37,0.95,,25.37,20170409
SAAAAAC089,9/4/2017,1:00:00 PM,27.36,8.93,54.72,57.56,0.95,,27.36,20170409
SAAAAAC089,9/4/2017,1:30:00 PM,28.96,9.04,57.93,60.69,0.95,,28.96,20170409
SAAAAAC089,9/4/2017,2:00:00 PM,27.56,8.69,55.12,57.79,0.95,,27.56,20170409
SAAAAAC089,9/4/2017,2:30:00 PM,28.67,9.84,57.34,60.62,0.94,,28.67,20170409
SAAAAAC089,9/4/2017,3:00:00 PM,28.05,9.16,56.11,59.03,0.95,,28.05,20170409
SAAAAAC089,9/4/2017,3:30:00 PM,28.51,9.49,57.02,60.1,0.94,,28.51,20170409
SAAAAAC089,9/4/2017,4:00:00 PM,27.92,9.4,55.85,58.94,0.94,,27.92,20170409
SAAAAAC089,9/4/2017,4:30:00 PM,32.06,7.12,64.12,65.69,0.97,,32.06,20170409
SAAAAAC089,9/4/2017,5:00:00 PM,35.54,9.15,71.08,73.4,0.96,,35.54,20170409
SAAAAAC089,9/4/2017,5:30:00 PM,27.62,7.52,55.24,57.26,0.96,,27.62,20170409
SAAAAAC089,9/4/2017,6:00:00 PM,33.34,8.59,66.68,68.86,0.96,,33.34,20170409
SAAAAAC089,9/4/2017,6:30:00 PM,35.48,8.96,70.97,73.2,0.96,,35.48,20170409
SAAAAAC089,9/4/2017,7:00:00 PM,35.54,7.92,71.08,72.83,0.97,,35.54,20170409
SAAAAAC089,9/4/2017,7:30:00 PM,32.95,6.93,65.9,67.34,0.97,,32.95,20170409
SAAAAAC089,9/4/2017,8:00:00 PM,30.91,7.58,61.82,63.65,0.97,,30.91,20170409
SAAAAAC089,9/4/2017,8:30:00 PM,30.66,7.31,61.32,63.04,0.97,,30.66,20170409
SAAAAAC089,9/4/2017,9:00:00 PM,31.06,7.76,62.12,64.03,0.97,,31.06,20170409
SAAAAAC089,9/4/2017,9:30:00 PM,32.04,12.7,64.09,68.94,0.92,,32.04,20170409
SAAAAAC089,9/4/2017,10:00:00 PM,29.2,10.62,58.4,62.14,0.93,,29.2,20170409
SAAAAAC089,9/4/2017,10:30:00 PM,26.73,10.22,53.47,57.24,0.93,,26.73,20170409
SAAAAAC089,9/4/2017,11:00:00 PM,22.15,10.09,44.3,48.68,0.9,,22.15,20170409
SAAAAAC089,9/4/2017,11:30:00 PM,16.93,5.7,33.87,35.74,0.94,,16.93,20170409
SAAAAAC089,10/4/2017,12:00:00 AM,14.61,6.23,29.23,31.77,0.91,,14.61,20170410
SAAAAAC089,10/4/2017,12:30:00 AM,14.87,5.14,29.75,31.48,0.94,,14.87,20170410
SAAAAAC089,10/4/2017,1:00:00 AM,12.91,4.48,25.82,27.33,0.94,,12.91,20170410
SAAAAAC089,10/4/2017,1:30:00 AM,13.1,5.63,26.2,28.52,0.91,,13.1,20170410
SAAAAAC089,10/4/2017,2:00:00 AM,14.22,6.67,28.44,31.42,0.9,,14.22,20170410
SAAAAAC089,10/4/2017,2:30:00 AM,12.46,5,24.92,26.86,0.92,,12.46,20170410
SAAAAAC089,10/4/2017,3:00:00 AM,11.6,4.26,23.21,24.73,0.93,,11.6,20170410
SAAAAAC089,10/4/2017,3:30:00 AM,13.38,5.86,26.76,29.22,0.91,,13.38,20170410
SAAAAAC089,10/4/2017,4:00:00 AM,12.17,4.23,24.35,25.78,0.94,,12.17,20170410
SAAAAAC089,10/4/2017,4:30:00 AM,13.53,5.45,27.07,29.18,0.92,,13.53,20170410
SAAAAAC089,10/4/2017,5:00:00 AM,13.76,6.3,27.53,30.28,0.9,,13.76,20170410
SAAAAAC089,10/4/2017,5:30:00 AM,11.23,3.81,22.47,23.73,0.94,,11.23,20170410
SAAAAAC089,10/4/2017,6:00:00 AM,14.52,3.79,29.04,30.01,0.96,,14.52,20170410
SAAAAAC089,10/4/2017,6:30:00 AM,14.44,2.94,28.88,29.47,0.97,,14.44,20170410
SAAAAAC089,10/4/2017,7:00:00 AM,12.43,2.41,24.87,25.34,0.98,,12.43,20170410
SAAAAAC089,10/4/2017,7:30:00 AM,15.96,4.47,31.92,33.14,0.96,15.96,,20170410
SAAAAAC089,10/4/2017,8:00:00 AM,17.14,5.57,34.28,36.05,0.95,17.14,,20170410
SAAAAAC089,10/4/2017,8:30:00 AM,14.83,5.03,29.66,31.32,0.94,14.83,,20170410
SAAAAAC089,10/4/2017,9:00:00 AM,16.75,6.14,33.51,35.69,0.93,16.75,,20170410
SAAAAAC089,10/4/2017,9:30:00 AM,23.3,7.08,46.6,48.71,0.95,23.3,,20170410
SAAAAAC089,10/4/2017,10:00:00 AM,24.15,8.76,48.3,51.38,0.93,24.15,,20170410
SAAAAAC089,10/4/2017,10:30:00 AM,27.07,10.37,54.14,57.98,0.93,27.07,,20170410
SAAAAAC089,10/4/2017,11:00:00 AM,28.56,12.67,57.13,62.5,0.91,28.56,,20170410
SAAAAAC089,10/4/2017,11:30:00 AM,26.45,11.75,52.91,57.89,0.91,26.45,,20170410
SAAAAAC089,10/4/2017,12:00:00 PM,28.11,10.71,56.23,60.18,0.93,28.11,,20170410
SAAAAAC089,10/4/2017,12:30:00 PM,30.13,12.82,60.27,65.5,0.92,30.13,,20170410
SAAAAAC089,10/4/2017,1:00:00 PM,27.79,11.34,55.58,60.03,0.92,27.79,,20170410
SAAAAAC089,10/4/2017,1:30:00 PM,27.9,12.35,55.8,61.03,0.91,27.9,,20170410
SAAAAAC089,10/4/2017,2:00:00 PM,27.06,10.77,54.12,58.26,0.92,27.06,,20170410
SAAAAAC089,10/4/2017,2:30:00 PM,29.16,12.63,58.33,63.57,0.91,29.16,,20170410
