NMI,METER SERIAL NUMBER,CON/GEN,DATE,ESTIMATED?,00:00 - 00:30,00:30 - 01:00,01:00 - 01:30,01:30 - 02:00,02:00 - 02:30,02:30 - 03:00,03:00 - 03:30,03:30 - 04:00,04:00 - 04:30,04:30 - 05:00,05:00 - 05:30,05:30 - 06:00,06:00 - 06:30,06:30 - 07:00,07:00 - 07:30,07:30 - 08:00,08:00 - 08:30,08:30 - 09:00,09:00 - 09:30,09:30 - 10:00,10:00 - 10:30,10:30 - 11:00,11:00 - 11:30,11:30 - 12:00,12:00 - 12:30,12:30 - 13:00,13:00 - 13:30,13:30 - 14:00,14:00 - 14:30,14:30 - 15:00,15:00 - 15:30,15:30 - 16:00,16:00 - 16:30,16:30 - 17:00,17:00 - 17:30,17:30 - 18:00,18:00 - 18:30,18:30 - 19:00,19:00 - 19:30,19:30 - 20:00,20:00 - 20:30,20:30 - 21:00,21:00 - 21:30,21:30 - 22:00,22:00 - 22:30,22:30 - 23:00,23:00 - 23:30,23:30 - 00:00
61029293722,A8395168,Generation,17/02/2016,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.092,0.164,0.328,0.502,0.557,0.547,0.481,0.708,0.11,0.399,0.944,1.429,1.384,1.321,0.752,0.722,0.095,0.231,0.158,0.059,0,0,0,0,0,0,0,0,0,0
61029293722,A8395168,Consumption,18/02/2016,No,0.115,0.219,0.164,0.197,0.157,0.203,0.168,0.171,0.206,0.136,0.226,0.127,0.227,0.403,0.518,0.262,0.154,0.061,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107,0,0.497,0.251,0.316,0.374,0.525,0.475,0.685,0.321,0.272,0.186,0.186
61029293722,A8395168,Generation,18/02/2016,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.236,0.26,0.373,0.194,0.299,0.776,0.673,0.745,1.475,1.409,1.58,1.578,1.478,1.317,1.086,1.022,0.77,0.356,0.2,0.001,0,0,0,0,0,0,0,0,0,0
61029293722,A8395168,Consumption,19/02/2016,No,0.163,0.198,0.166,0.174,0.182,0.156,0.196,0.158,0.169,0.2,0.328,0.177,0.172,0.243,0.391,0.32,0.47,0.273,0.202,0.364,0,0,0,0,0,0,0.066,0.009,0.06,0.024,0.206,0.044,0.847,0.401,0.732,0.869,0.645,0.483,0.668,0.661,0.559,0.634,0.532,0.523,0.216,0.267,0.164,0.218
61029293722,A8395168,Generation,19/02/2016,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004,0,0.047,0.35,0.664,0.803,0.711,0.514,1.012,0.561,0.176,0.225,0.71,0.315,0.242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61029293722,A8395168,Consumption,20/02/2016,No,0.137,0.185,0.166,0.183,0.153,0.198,0.243,0.246,0.193,0.123,0.237,0.115,0.223,0.132,0.196,0.054,0.026,0,0,0,0.004,0,0.094,0,0.024,0,0,0,0,0,0,0,0,0,0,0,0.03,0.86,0.467,0.831,0.505,0.386,0.342,0.357,0.219,0.321,0.216,0.218
61029293722,A8395168,Generation,20/02/2016,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004,0.08,0.719,0.929,0.662,0.85,1.045,0.653,0.959,0.779,1.392,1.682,1.534,1.538,1.538,1.557,1.361,1.246,0.756,0.725,0.614,0.289,0,0,0,0,0,0,0,0,0,0,0
61029293722,A8395168,Consumption,21/02/2016,No,0.152,0.196,0.162,0.202,0.132,0.23,0.115,0.23,0.127,0.194,0.165,0.181,0.157,0.186,0.126,0.04,0.005,0.22,0.004,0,0.005,0,0.055,0,0,0,0,0,0,0,0.008,0.02,0,0,0,0,0.148,0.188,0.677,0.447,0.581,0.505,0.594,0.718,0.785,0.422,0.324,0.5
61029293722,A8395168,Generation,21/02/2016,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055,0.231,0.363,0.549,0.781,0.847,0.894,0.921,0.79,1.362,1.473,1.456,1.527,1.365,1.463,1.148,0.698,0.855,0.802,0.767,0.463,0.195,0.031,0,0,0,0,0,0,0,0,0,0
61029293722,A8395168,Consumption,22/02/2016,No,0.302,0.221,0.148,0.207,0.161,0.213,0.119,0.252,0.114,0.221,0.144,0.21,0.13,0.417,0.45,0.121,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181,0.134,1.052,1.144,0.809,1.013,0.872,0.734,0.369,0.495,0.258,0.51,0.164,0.298
61029293722,A8395168,Generation,22/02/2016,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051,0.176,0.085,0.363,0.371,0.397,0.518,0.646,0.641,0.492,0.488,0.246,0.47,0.791,0.389,0.193,0.385,0.178,0.091,0,0,0,0,0,0,0,0,0,0,0,0,0
61029293722,A8395168,Consumption,23/02/2016,No,0.162,0.264,0.195,0.253,0.185,0.269,0.173,0.264,0.198,0.253,0.285,0.288,0.239,0.463,0.564,0.574,0.366,0.169,0.068,0.097,0.003,0,0,0.016,0.03,0.023,0,0,0,0,0,0.157,0.379,0.429,0.896,0.848,0.517,0.913,0.447,1.031,1.157,0.877,0.839,0.842,0.666,0.263,0.241,0.133
61029293722,A8395168,Generation,23/02/2016,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.093,0.151,0.078,0.44,0.744,0.55,0.614,0.625,0.431,0.922,1.081,0.659,0.944,0.963,0.057,0.007,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61029293722,A8395168,Consumption,24/02/2016,No,0.177,0.188,0.15,0.236,0.364,0.309,0.413,0.217,0.105,0.24,0.119,0.196,0.164,0.443,0.542,0.306,0.148,0.022,0.012,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0.011,0.07,0.823,1.385,0.405,1.123,0.342,0.351,0.418,0.49,0.451,0.445,0.716,0.374,0.353,0.449
61029293722,A8395168,Generation,24/02/2016,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011,0.201,0.449,0.429,0.856,1.092,1.041,1.379,1.468,1.433,1.278,1.246,1.389,1.272,0.785,0.774,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61029293722,A8395168,Consumption,25/02/2016,No,0.139,0.227,0.117,0.218,0.135,0.203,0.16,0.187,0.153,0.192,0.147,0.196,0.168,0.691,0.577,0.86,0.278,0.078,0.009,0,0,0,0,0,0,0.01,0,0.105,0.123,0,0.127,0.545,0.342,0.513,0.111,0.046,0.115,0.068,0.623,1.533,0.595,0.789,0.882,1.244,0.797,0.641,0.45,0.198
61029293722,A8395168,Generation,25/02/2016,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.17,0.692,0.702,0.832,0.655,0.748,1.005,0.781,0.302,0.193,0.273,0.767,0.428,0.057,0.21,0.001,0.363,0.201,0.217,0.008,0,0,0,0,0,0,0,0,0,0
61029293722,A8395168,Consumption,26/02/2016,No,0.231,0.22,0.119,0.242,0.117,0.197,0.164,0.18,0.152,0.191,0.138,0.214,0.224,0.28,0.364,0.121,0.026,0,0.052,0.062,0,0,0.035,0.022,0.064,0,0,0,0,0.018,0.003,0.13,0,0,0,0.245,0.639,0.383,0.957,0.425,0.377,0.415,0.312,0.509,0.605,0.59,0.383,0.241
61029293722,A8395168,Generation,26/02/2016,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.067,0.355,0.432,0.525,0.916,0.983,0.525,0.721,0.643,0.87,0.902,0.927,1.037,0.796,0.925,0.53,0.87,0.407,0.417,0.353,0.001,0.04,0,0,0,0,0,0,0,0,0,0
61029293722,A8395168,Consumption,27/02/2016,No,0.19,0.192,0.19,0.138,0.233,0.238,0.203,0.121,0.234,0.124,0.193,0.173,0.17,0.147,0.201,0.203,0.469,0.54,0.674,0.21,0.177,0.084,0,0,0,0.069,0,0,0.02,0,0,0,0,0.091,0,0,0,0.112,0.342,0.323,0.488,0.302,0.35,0.378,0.409,0.182,0.197,0.182
61029293722,A8395168,Generation,27/02/2016,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0.111,0.348,0.558,0.552,0.825,1.267,1.03,0.918,0.733,1.01,0.789,0.488,0.401,0.23,0.088,0.01,0,0,0,0,0,0,0,0,0,0
61029293722,A8395168,Consumption,28/02/2016,No,0.157,0.163,0.187,0.159,0.15,0.2,0.147,0.162,0.18,0.17,0.277,0.198,0.151,0.207,0.252,0.285,0.139,0.426,0.065,0.138,0,0,0,0,0.029,0,0.02,0,0,0,0,0,0,0,0,0.313,0.473,0.385,0.394,0.341,0.681,0.685,0.963,0.471,0.503,0.427,0.213,0.166
61029293722,A8395168,Generation,28/02/2016,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.065,0.109,0.435,0.404,0.685,0.674,0.752,1.376,0.882,1.028,0.979,1.318,1.118,0.702,0.784,0.625,0.523,0.184,0.03,0.009,0,0,0,0,0,0,0,0,0,0
61029293722,A8395168,Consumption,29/02/2016,No,0.443,0.136,0.218,0.144,0.188,0.152,0.207,0.121,0.211,0.138,0.201,0.118,0.224,0.356,0.38,0.376,0.147,0.039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155,0.978,1.036,1.164,0.685,0.737,0.81,0.425,0.421,0.491,0.599,0.434,0.854,0.2,0.178
61029293722,A8395168,Generation,29/02/2016,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012,0.056,0.194,0.327,0.423,0.513,0.63,0.813,0.921,1.417,1.414,1.517,1.19,1.206,0.573,0.951,0.405,0.004,0.002,0,0,0,0,0,0,0,0,0,0,0,0
61029293722,A8395168,Consumption,1/03/2016,No,0.146,0.263,0.213,0.214,0.149,0.207,0.123,0.23,0.131,0.182,0.167,0.184,0.196,0.372,0.586,0.444,0.082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056,0.284,0.465,0.576,0.654,0.912,1.063,0.773,1.159,0.894,0.779,0.652,0.605,0.41,0.338,0.23
61029293722,A8395168,Generation,1/03/2016,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043,0.198,0.584,0.757,0.94,1.073,1.23,1.263,1.422,1.438,1.467,1.448,1.059,1.285,1.094,1.014,0.323,0.042,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0
61029293722,A8395168,Consumption,2/03/2016,No,0.128,0.218,0.144,0.189,0.148,0.207,0.129,0.202,0.212,0.366,0.245,0.618,0.667,0.678,0.747,0.141,0,0.001,0.003,0.002,0,0,0,0,0,0,0.039,0.002,0,0.171,0,0,0.086,0.005,0.058,0.328,0.496,0.667,0.332,0.411,0.447,0.442,0.525,0.463,0.414,0.462,0.334,0.298
61029293722,A8395168,Generation,2/03/2016,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021,0.146,0.298,0.467,0.693,0.9,1.028,1.124,1.27,1.331,1.271,1.094,1.11,0.994,0.178,1.024,0.47,0.445,0.335,0.148,0.068,0.01,0,0,0,0,0,0,0,0,0,0,0
61029293722,A8395168,Consumption,3/03/2016,No,0.136,0.223,0.124,0.194,0.148,0.204,0.107,0.287,0.107,0.206,0.183,0.248,0.145,0.439,0.568,0.14,0.005,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0.008,0,0.001,0.052,0.204,0.498,0.115,0.062,0.432,0.985,1.083,1.21,1.061,0.963,0.379,0.379,0.335,0.148
61029293722,A8395168,Generation,3/03/2016,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005,0.097,0.201,0.279,0.69,0.538,0.918,1.2,1.162,1.347,1.305,1.255,0.78,0.783,1.142,0.737,0.993,0.417,0.306,0.135,0.032,0.121,0.019,0,0,0,0,0,0,0,0,0,0
61029293722,A8395168,Consumption,4/03/2016,No,0.202,0.145,0.207,0.12,0.23,0.14,0.174,0.186,0.214,0.193,0.222,0.212,0.189,0.461,0.594,0.368,0.636,0.1,0.104,0,0.026,0.048,0,0,0,0,0,0,0,0,0,0.11,0.739,0.4,0.349,0.594,0.645,2.028,2.431,1.072,1.039,1.406,1.17,1.521,0.949,0.626,0.55,0.73
61029293722,A8395168,Generation,4/03/2016,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007,0.066,0.334,0.636,0.527,0.767,1.008,1.063,1.194,1.203,1.167,1.275,1.196,1.12,1.028,0.439,0.045,0.023,0.103,0,0,0,0,0,0,0,0,0,0,0,0,0
61029293722,A8395168,Consumption,5/03/2016,No,0.539,0.423,0.531,0.456,0.463,0.509,0.449,0.504,0.459,0.497,0.436,0.421,0.15,0.29,0.234,0.37,0.547,0.347,0.19,0.076,0.288,0.183,0.004,0.149,0.02,0.111,0.003,0,0,0,0,0,0,0,0.006,0.041,0.098,0.177,0.226,0.387,0.365,0.416,0.328,0.392,0.321,0.232,0.366,0.233
61029293722,A8395168,Generation,5/03/2016,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036,0.031,0.235,0.236,0.046,0.155,0.437,0.638,0.686,0.557,0.633,0.661,0.662,0.475,0.299,0.107,0.007,0,0,0,0,0,0,0,0,0,0,0,0
61029293722,A8395168,Consumption,6/03/2016,No,0.221,0.474,0.214,0.114,0.229,0.128,0.197,0.14,0.207,0.129,0.196,0.153,0.176,0.19,0.258,0.132,0.11,0.125,0.014,0,0.434,0.001,0.097,0,0,0,0.016,0.001,0.128,0.001,0.159,0.068,0,0.066,0,0.337,0.881,0.188,0.837,0.48,0.55,0.705,1.064,0.631,0.739,0.338,0.186,0.172
61029293722,A8395168,Generation,6/03/2016,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026,0.088,0.296,0.451,0.79,0.47,0.929,0.708,0.811,0.854,0.822,0.504,0.68,0.308,0.817,0.758,0.562,0.48,0.135,0.002,0,0,0,0,0,0,0,0,0,0,0
61029293722,A8395168,Consumption,7/03/2016,No,0.211,0.109,0.287,0.188,0.212,0.23,0.123,0.21,0.143,0.207,0.122,0.227,0.125,0.365,0.518,0.27,0.053,0,0,0.009,0.002,0,0.024,0,0,0,0,0,0,0,0,0,0,0,0.012,0.153,0.329,0.086,0.349,0.649,0.609,0.952,0.478,0.448,0.397,0.376,0.239,0.166
61029293722,A8395168,Generation,7/03/2016,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0.147,0.134,0.056,0.071,0.24,0.031,0.207,0.156,0.292,0.105,0.164,0.164,0.441,0.218,0.445,0.667,0.72,0.457,0.134,0.006,0.001,0,0,0,0,0,0,0,0,0,0
61029293722,A8395168,Consumption,8/03/2016,No,0.155,0.205,0.136,0.187,0.151,0.203,0.111,0.23,0.116,0.253,0.198,0.213,0.324,0.475,0.67,0.16,0.167,0.035,0,0,0,0,0,0.041,0.008,0,0,0,0,0,0,0.009,0.509,0.7,1.057,1.188,1.5,1.032,1.194,1.136,0.957,1.542,1.227,2.014,2.044,1.377,0.609,0.494
61029293722,A8395168,Generation,8/03/2016,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031,0.142,0.304,0.766,0.629,1.165,0.437,0.481,1.18,1.34,1.293,1.153,0.588,0.662,0.466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61029293722,A8395168,Consumption,9/03/2016,No,0.545,0.442,0.559,0.437,0.486,0.454,0.485,0.254,0.199,0.166,0.329,0.218,0.189,0.94,0.835,0.596,0.527,0.471,0.399,0.312,0.127,0.011,0.053,0,0,0,0,0,0.001,0.059,0.012,0.899,0.513,0.937,0.767,0.498,0.717,0.64,0.774,0.528,0.455,0.732,0.426,0.953,0.234,0.478,0.165,0.179
61029293722,A8395168,Generation,9/03/2016,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143,0.156,0.138,0.81,0.328,0.565,0.102,0.217,0.074,0.006,0.028,0.019,0.071,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61029293722,A8395168,Consumption,10/03/2016,No,0.185,0.146,0.201,0.148,0.233,0.259,0.271,0.188,0.221,0.129,0.19,0.153,0.182,0.371,0.713,0.277,0.607,0.066,0.061,0.007,0.003,0,0,0,0,0,0,0.035,0.294,0.025,0,0.023,0.022,0.199,0.093,0.364,0.385,0.399,0.884,1.029,0.646,0.575,0.655,0.429,0.305,0.418,0.171,0.209
61029293722,A8395168,Generation,10/03/2016,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.036,0.243,0.266,0.725,1.005,0.159,0.332,0.392,0.004,0,0.004,0.128,0.036,0.008,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61029293722,A8395168,Consumption,11/03/2016,No,0.143,0.259,0.215,0.217,0.178,0.172,0.176,0.223,0.186,0.126,0.228,0.116,0.216,0.186,0.323,0.251,0.077,0.392,0.009,0.001,0.006,0.006,0,0,0,0,0,0,0.01,0,0.02,0.047,0.652,0.704,0.426,1.027,0.813,1.241,0.79,0.837,0.395,0.489,0.43,0.434,0.364,0.397,0.66,0.418
61029293722,A8395168,Generation,11/03/2016,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0.055,0.136,0.193,0.422,1.049,1.132,1.21,1.177,0.938,0.853,0.54,0.976,0.366,0.556,0,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61029293722,A8395168,Consumption,12/03/2016,No,0.37,0.229,0.216,0.243,0.209,0.224,0.224,0.206,0.24,0.207,0.211,0.234,0.205,0.247,0.261,0.216,0.149,0.255,0.159,0.108,0.281,0.134,0.201,0.162,0.078,0,0,0.074,0.012,0.03,0.056,0.095,0.065,0.303,0.41,0.526,0.981,1.338,1.513,0.903,0.906,0.839,0.648,0.663,0.756,0.582,0.446,0.352
61029293722,A8395168,Generation,12/03/2016,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0.023,0.001,0,0,0,0,0.029,0.101,0.105,0.009,0.042,0.044,0.014,0.003,0.01,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61029293722,A8395168,Consumption,13/03/2016,No,0.388,0.372,0.201,0.223,0.13,0.215,0.134,0.198,0.157,0.154,0.201,0.134,0.184,0.15,0.195,0.098,0.183,0.288,0.303,0.28,1.034,1.08,0.016,0.542,0.252,0.023,0.26,0,0.012,0,0.019,0.09,0.273,0.039,0.164,0.584,1.348,0.578,0.709,0.5,0.403,0.637,0.507,1.133,0.54,0.266,0.306,0.289
61029293722,A8395168,Generation,13/03/2016,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0.009,0,0.002,0.022,0.016,0.126,0.096,0.223,0.69,0.839,0.844,0.612,0.397,0.237,0.368,0.066,0.05,0,0,0,0,0,0,0,0,0,0,0,0
61029293722,A8395168,Consumption,14/03/2016,No,0.282,0.263,0.227,0.216,0.158,0.252,0.13,0.272,0.136,0.235,0.17,0.215,0.182,0.215,0.174,0.225,0.096,0.037,0.203,0.033,0.005,0.543,1.131,0.752,0.441,0.325,0.481,0.243,0.066,0.335,0.415,0.355,0.526,0.129,0.058,0.45,0.695,0.615,0.52,0.608,0.599,0.888,0.425,0.361,0.387,0.283,0.259,0.265
61029293722,A8395168,Generation,14/03/2016,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015,0.165,0.043,0.116,0.137,0,0.016,0.033,0.141,0.109,0.259,0.105,0.087,0.017,0,0.003,0,0.043,0.043,0,0,0,0,0,0,0,0,0,0,0,0
61029293722,A8395168,Consumption,15/03/2016,No,0.184,0.143,0.246,0.128,0.187,0.179,0.172,0.185,0.127,0.242,0.104,0.209,0.154,0.415,0.965,0.419,0.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005,0.003,0.17,1.17,0.377,0.44,1.16,1.113,1.371,0.787,0.625,1.192,0.767,0.345,0.387,0.314
61029293722,A8395168,Generation,15/03/2016,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.227,0.392,0.537,0.864,0.883,1.03,1.109,1.184,1.208,1.294,1.352,1.191,1.272,1.076,1.003,0.396,0.375,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0
61029293722,A8395168,Consumption,16/03/2016,No,0.226,0.155,0.215,0.198,0.237,0.158,0.161,0.213,0.12,0.206,0.141,0.206,0.114,0.304,0.386,0.352,0.018,0.008,0.002,0,0.004,0,0,0,0,0,0,0,0,0,0.032,0.222,0.317,0.021,0.64,1.366,1.078,1.434,0.885,1.446,1.402,1.134,1.356,0.651,0.972,0.55,0.511,0.148
61029293722,A8395168,Generation,16/03/2016,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.078,0.131,0.315,0.554,0.638,0.878,0.935,1.039,1.197,1.187,1.088,1.189,1.128,1.121,0.374,0.111,0.104,0.282,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61029293722,A8395168,Consumption,17/03/2016,No,0.194,0.203,0.127,0.223,0.156,0.177,0.265,0.22,0.301,0.258,0.207,0.178,0.161,0.429,0.514,0.491,0.095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.308,0.626,0.059,0.413,0.484,0.729,0.984,1.6,1.828,1.318,1.24,1.127,1.144,1.12,0.661,0.894,0.233
61029293722,A8395168,Generation,17/03/2016,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026,0.173,0.332,0.584,0.659,0.936,0.968,1.107,1.019,1.199,1.185,1.223,1.125,0.925,1.143,0.142,0.008,0.074,0.006,0,0,0,0,0,0,0,0,0,0,0,0,0
61029293722,A8395168,Consumption,18/03/2016,No,0.17,0.204,0.146,0.477,0.193,0.146,0.242,0.236,0.204,0.252,0.164,0.152,0.243,0.337,0.425,0.376,0.113,0.2,0.148,0.167,0.11,0,0,0.007,0.001,0,0.01,0,0,0,0,0.024,0.768,0.818,0.58,0.51,0.19,0.878,1.563,1.443,0.521,0.892,0.617,1.106,0.503,0.408,0.263,0.369
61029293722,A8395168,Generation,18/03/2016,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0.339,0.845,0.214,0.267,0.507,0.238,0.793,0.503,1.248,0.566,0.063,0.002,0.131,0.087,0.002,0.034,0,0,0,0,0,0,0,0,0,0,0
61029293722,A8395168,Consumption,19/03/2016,No,0.232,0.271,0.2,0.252,0.165,0.275,0.184,0.286,0.167,0.284,0.167,0.238,0.182,0.263,0.268,0.265,0.348,0.105,0.09,0.005,0.017,0,0.034,0.004,0,0.329,0.114,0.076,0.032,0,0.003,0.075,0.003,0.298,0.871,0.957,1.099,1.227,0.831,0.812,0.779,0.857,1.084,0.404,0.236,0.283,0.21,0.277
61029293722,A8395168,Generation,19/03/2016,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036,0.528,0.102,0.102,0.307,0.703,0.458,0.075,0.325,0.405,0.628,1,0.476,0.088,0.251,0.077,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0
61029293722,A8395168,Consumption,20/03/2016,No,0.18,0.26,0.164,0.193,0.131,0.219,0.143,0.192,0.124,0.235,0.118,0.199,0.122,0.226,0.114,0.162,0.168,0.023,0.002,0.332,0.083,0.214,0,0.032,0.227,0,0.002,0,0,0,0,0,0.009,0.153,0.052,0.125,0.179,0.481,0.66,0.547,0.852,0.55,1.016,0.382,0.235,0.257,0.173,0.17
61029293722,A8395168,Generation,20/03/2016,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0.205,0.499,0.209,0.463,0.409,0.83,0.767,0.535,0.725,1.04,1.042,1.125,1.306,1.021,1.042,0.423,0.166,0.316,0.047,0.008,0,0,0,0,0,0,0,0,0,0,0
61029293722,A8395168,Consumption,21/03/2016,No,0.146,0.282,0.191,0.216,0.16,0.182,0.139,0.182,0.17,0.157,0.146,0.191,0.197,0.414,0.714,0.748,0.835,0.073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011,0.047,0.033,0.128,0.116,0.301,0.434,0.386,0.52,0.491,0.611,0.453,0.556,0.347,0.282,0.182
61029293722,A8395168,Generation,21/03/2016,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.261,0.499,0.716,0.971,1.041,1.228,1.304,1.487,1.189,1.372,1.382,1.371,1.155,1.296,0.932,0.646,0.497,0.3,0.097,0,0,0,0,0,0,0,0,0,0,0,0
61029293722,A8395168,Consumption,22/03/2016,No,0.267,0.178,0.215,0.203,0.233,0.189,0.204,0.237,0.199,0.199,0.21,0.218,0.182,0.416,0.46,0.521,0.229,0.407,0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.069,0.294,0.117,0.228,0.287,0.375,0.494,0.56,0.565,0.602,0.767,0.341,0.744,0.123
61029293722,A8395168,Generation,22/03/2016,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.445,0.621,0.898,0.956,1.132,0.926,0.85,0.76,1.424,1.342,1.369,1.236,1.21,1.066,0.651,0.43,0.174,0.072,0.026,0,0,0,0,0,0,0,0,0,0,0
61029293722,A8395168,Consumption,23/03/2016,No,0.235,0.111,0.209,0.121,0.25,0.202,0.219,0.196,0.15,0.173,0.145,0.207,0.116,0.433,0.477,0.369,0.146,0.008,0,0,0,0,0,0,0,0.026,0,0.06,0.457,0.008,0.321,0.231,0.044,0.031,0.282,0.23,0.971,0.871,1.766,0.783,0.663,1.005,0.639,0.504,0.404,0.164,0.245,0.113
61029293722,A8395168,Generation,23/03/2016,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.181,0.123,0.14,0.327,0.508,0.986,1.028,0.967,0.613,1.416,0.617,0.117,0.396,0.135,0.186,0.004,0.082,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61029293722,A8395168,Consumption,24/03/2016,No,0.199,0.164,0.186,0.138,0.214,0.147,0.166,0.18,0.172,0.156,0.171,0.182,0.15,0.294,0.545,0.477,0.164,0.173,0.054,0,0,0,0,0,0,0.004,0.002,0,0,0.106,0.044,0.028,0.049,0.055,0.02,0.337,0.407,0.306,0.554,1.026,0.608,0.542,0.566,0.422,0.413,0.39,0.206,0.298
61029293722,A8395168,Generation,24/03/2016,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019,0.184,0.353,0.707,0.373,0.464,0.292,0.314,0.632,0.65,0.562,0.79,0.775,0.385,0.138,0.154,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0
61029293722,A8395168,Consumption,25/03/2016,No,0.182,0.213,0.109,0.24,0.113,0.201,0.135,0.206,0.118,0.199,0.146,0.177,0.136,0.198,0.142,0.264,0.354,0.31,0.338,0.399,0.512,0.248,0.189,0.14,0.003,0,0.128,0,0,0,0,0,0,0,0,0,0.087,1.342,0.785,0.764,0.493,0.393,0.528,0.26,0.377,0.245,0.208,0.16
61029293722,A8395168,Generation,25/03/2016,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007,0.327,0.332,0.538,0.595,0.945,0.848,0.947,0.975,0.873,0.694,0.606,0.35,0.199,0.021,0,0,0,0,0,0,0,0,0,0,0
61029293722,A8395168,Consumption,26/03/2016,No,0.173,0.165,0.181,0.233,0.218,0.215,0.103,0.221,0.125,0.199,0.111,0.221,0.104,0.192,0.136,0.178,0.028,0.074,0.017,0.029,0.007,0.151,0.093,0.33,0.034,0.068,0,0,0,0,0.131,0.188,0.172,0.248,0.226,0.471,1.108,1.109,0.61,0.565,0.508,0.747,0.699,0.857,0.312,0.195,0.226,0.141
