# Version: powershare 1.0.0
datetime_utc,datetime_local,total_watt_hours_in,total_watt_hours_out
2025-10-16 23:48:00,2025-10-17 10:18:00,48399,0
2025-10-16 23:49:00,2025-10-17 10:19:00,48423,0
2025-10-16 23:50:00,2025-10-17 10:20:00,48452,0
2025-10-16 23:51:00,2025-10-17 10:21:00,48474,0
2025-10-16 23:52:00,2025-10-17 10:22:00,48495,0
2025-10-16 23:53:00,2025-10-17 10:23:00,48512,0
2025-10-16 23:54:00,2025-10-17 10:24:00,48522,0
2025-10-16 23:55:00,2025-10-17 10:25:00,48533,0
2025-10-16 23:56:00,2025-10-17 10:26:00,48543,0
2025-10-16 23:57:00,2025-10-17 10:27:00,48557,0
2025-10-16 23:58:00,2025-10-17 10:28:00,48568,0
2025-10-16 23:59:00,2025-10-17 10:29:00,48579,0
2025-10-17 00:00:00,2025-10-17 10:30:00,48589,0
2025-10-17 00:01:00,2025-10-17 10:31:00,48600,0
2025-10-17 00:02:00,2025-10-17 10:32:00,48612,0
2025-10-17 00:03:00,2025-10-17 10:33:00,48622,0
2025-10-17 00:04:00,2025-10-17 10:34:00,48633,0
2025-10-17 00:05:00,2025-10-17 10:35:00,48644,0
2025-10-17 00:06:00,2025-10-17 10:36:00,48654,0
2025-10-17 00:07:00,2025-10-17 10:37:00,48664,0
2025-10-17 00:08:00,2025-10-17 10:38:00,48676,0
2025-10-17 00:09:00,2025-10-17 10:39:00,48713,0
2025-10-17 00:10:00,2025-10-17 10:40:00,48751,0
2025-10-17 00:11:00,2025-10-17 10:41:00,48786,0
2025-10-17 00:12:00,2025-10-17 10:42:00,48821,0
2025-10-17 00:13:00,2025-10-17 10:43:00,48856,0
2025-10-17 00:14:00,2025-10-17 10:44:00,48890,0
2025-10-17 00:15:00,2025-10-17 10:45:00,48926,0
2025-10-17 00:16:00,2025-10-17 10:46:00,48962,0
2025-10-17 00:17:00,2025-10-17 10:47:00,48996,0
2025-10-17 00:18:00,2025-10-17 10:48:00,49032,0
2025-10-17 00:19:00,2025-10-17 10:49:00,49068,0
2025-10-17 00:20:00,2025-10-17 10:50:00,49106,0
2025-10-17 00:21:00,2025-10-17 10:51:00,49119,0
2025-10-17 00:22:00,2025-10-17 10:52:00,49124,0
2025-10-17 00:23:00,2025-10-17 10:53:00,49128,0
2025-10-17 00:24:00,2025-10-17 10:54:00,49133,0
2025-10-17 00:25:00,2025-10-17 10:55:00,49147,0
2025-10-17 00:26:00,2025-10-17 10:56:00,49175,0
2025-10-17 00:27:00,2025-10-17 10:57:00,49197,0
2025-10-17 00:28:00,2025-10-17 10:58:00,49211,0
2025-10-17 00:29:00,2025-10-17 10:59:00,49221,0
2025-10-17 00:30:00,2025-10-17 11:00:00,49235,0
2025-10-17 00:31:00,2025-10-17 11:01:00,49253,0
2025-10-17 00:32:00,2025-10-17 11:02:00,49273,0
2025-10-17 00:33:00,2025-10-17 11:03:00,49299,0
2025-10-17 00:34:00,2025-10-17 11:04:00,49311,0
2025-10-17 00:35:00,2025-10-17 11:05:00,49319,0
2025-10-17 00:36:00,2025-10-17 11:06:00,49327,0
2025-10-17 00:37:00,2025-10-17 11:07:00,49334,0
2025-10-17 00:38:00,2025-10-17 11:08:00,49342,0
2025-10-17 00:39:00,2025-10-17 11:09:00,49350,0
2025-10-17 00:40:00,2025-10-17 11:10:00,49360,0
2025-10-17 00:41:00,2025-10-17 11:11:00,49370,0
2025-10-17 00:42:00,2025-10-17 11:12:00,49381,0
2025-10-17 00:43:00,2025-10-17 11:13:00,49403,0
2025-10-17 00:44:00,2025-10-17 11:14:00,49420,0
2025-10-17 00:45:00,2025-10-17 11:15:00,49435,0
2025-10-17 00:46:00,2025-10-17 11:16:00,49458,0
2025-10-17 00:47:00,2025-10-17 11:17:00,49490,0
2025-10-17 00:48:00,2025-10-17 11:18:00,49534,0
2025-10-17 00:49:00,2025-10-17 11:19:00,49582,0
2025-10-17 00:50:00,2025-10-17 11:20:00,49612,0
2025-10-17 00:51:00,2025-10-17 11:21:00,49628,0
2025-10-17 00:52:00,2025-10-17 11:22:00,49640,0
2025-10-17 00:53:00,2025-10-17 11:23:00,49651,0
2025-10-17 00:54:00,2025-10-17 11:24:00,49664,0
2025-10-17 00:55:00,2025-10-17 11:25:00,49677,0
2025-10-17 00:56:00,2025-10-17 11:26:00,49689,0
2025-10-17 00:57:00,2025-10-17 11:27:00,49706,0
2025-10-17 00:58:00,2025-10-17 11:28:00,49745,0
2025-10-17 00:59:00,2025-10-17 11:29:00,49773,0
2025-10-17 01:00:00,2025-10-17 11:30:00,49796,0
2025-10-17 01:01:00,2025-10-17 11:31:00,49829,0
2025-10-17 01:02:00,2025-10-17 11:32:00,49872,0
2025-10-17 01:03:00,2025-10-17 11:33:00,49920,0
2025-10-17 01:04:00,2025-10-17 11:34:00,49963,0
2025-10-17 01:05:00,2025-10-17 11:35:00,50006,0
2025-10-17 01:06:00,2025-10-17 11:36:00,50039,0
2025-10-17 01:07:00,2025-10-17 11:37:00,50074,0
2025-10-17 01:08:00,2025-10-17 11:38:00,50118,0
2025-10-17 01:09:00,2025-10-17 11:39:00,50149,0
2025-10-17 01:10:00,2025-10-17 11:40:00,50157,0
2025-10-17 01:11:00,2025-10-17 11:41:00,50166,0
2025-10-17 01:12:00,2025-10-17 11:42:00,50175,0
2025-10-17 01:13:00,2025-10-17 11:43:00,50208,0
2025-10-17 01:14:00,2025-10-17 11:44:00,50253,0
2025-10-17 01:15:00,2025-10-17 11:45:00,50297,0
2025-10-17 01:16:00,2025-10-17 11:46:00,50344,0
2025-10-17 01:17:00,2025-10-17 11:47:00,50390,0
2025-10-17 01:18:00,2025-10-17 11:48:00,50427,0
2025-10-17 01:19:00,2025-10-17 11:49:00,50439,0
2025-10-17 01:20:00,2025-10-17 11:50:00,50448,0
2025-10-17 01:21:00,2025-10-17 11:51:00,50456,0
2025-10-17 01:22:00,2025-10-17 11:52:00,50461,0
2025-10-17 01:23:00,2025-10-17 11:53:00,50480,0
2025-10-17 01:24:00,2025-10-17 11:54:00,50528,0
2025-10-17 01:25:00,2025-10-17 11:55:00,50577,0
2025-10-17 01:26:00,2025-10-17 11:56:00,50610,0
2025-10-17 01:27:00,2025-10-17 11:57:00,50655,0
2025-10-17 01:28:00,2025-10-17 11:58:00,50702,0
2025-10-17 01:29:00,2025-10-17 11:59:00,50750,0
2025-10-17 01:30:00,2025-10-17 12:00:00,50765,0
2025-10-17 01:31:00,2025-10-17 12:01:00,50790,0
2025-10-17 01:32:00,2025-10-17 12:02:00,50839,0
2025-10-17 01:33:00,2025-10-17 12:03:00,50887,0
2025-10-17 01:34:00,2025-10-17 12:04:00,50904,0
2025-10-17 01:35:00,2025-10-17 12:05:00,50915,0
2025-10-17 01:36:00,2025-10-17 12:06:00,50924,0
2025-10-17 01:37:00,2025-10-17 12:07:00,50935,0
2025-10-17 01:38:00,2025-10-17 12:08:00,50951,0
2025-10-17 01:39:00,2025-10-17 12:09:00,50992,0
2025-10-17 01:40:00,2025-10-17 12:10:00,51035,0
2025-10-17 01:41:00,2025-10-17 12:11:00,51070,0
2025-10-17 01:42:00,2025-10-17 12:12:00,51104,0
2025-10-17 01:43:00,2025-10-17 12:13:00,51153,0
2025-10-17 01:44:00,2025-10-17 12:14:00,51198,0
2025-10-17 01:45:00,2025-10-17 12:15:00,51212,0
2025-10-17 01:46:00,2025-10-17 12:16:00,51225,0
2025-10-17 01:47:00,2025-10-17 12:17:00,51239,0
2025-10-17 01:48:00,2025-10-17 12:18:00,51265,0
2025-10-17 01:49:00,2025-10-17 12:19:00,51295,0
2025-10-17 01:50:00,2025-10-17 12:20:00,51325,0
2025-10-17 01:51:00,2025-10-17 12:21:00,51375,0
2025-10-17 01:52:00,2025-10-17 12:22:00,51415,0
2025-10-17 01:53:00,2025-10-17 12:23:00,51440,0
2025-10-17 01:54:00,2025-10-17 12:24:00,51479,0
2025-10-17 01:55:00,2025-10-17 12:25:00,51505,0
2025-10-17 01:56:00,2025-10-17 12:26:00,51545,0
2025-10-17 01:57:00,2025-10-17 12:27:00,51591,0
2025-10-17 01:58:00,2025-10-17 12:28:00,51634,0
2025-10-17 01:59:00,2025-10-17 12:29:00,51679,0
2025-10-17 02:00:00,2025-10-17 12:30:00,51723,0
2025-10-17 02:01:00,2025-10-17 12:31:00,51767,0
2025-10-17 02:02:00,2025-10-17 12:32:00,51810,0
2025-10-17 02:03:00,2025-10-17 12:33:00,51852,0
2025-10-17 02:04:00,2025-10-17 12:34:00,51900,0
2025-10-17 02:05:00,2025-10-17 12:35:00,51931,0
2025-10-17 02:06:00,2025-10-17 12:36:00,51947,0
2025-10-17 02:07:00,2025-10-17 12:37:00,51983,0
2025-10-17 02:08:00,2025-10-17 12:38:00,52013,0
2025-10-17 02:09:00,2025-10-17 12:39:00,52045,0
2025-10-17 02:10:00,2025-10-17 12:40:00,52085,0
2025-10-17 02:11:00,2025-10-17 12:41:00,52127,0
2025-10-17 02:12:00,2025-10-17 12:42:00,52169,0
2025-10-17 02:13:00,2025-10-17 12:43:00,52192,0
2025-10-17 02:14:00,2025-10-17 12:44:00,52217,0
2025-10-17 02:15:00,2025-10-17 12:45:00,52249,0
2025-10-17 02:16:00,2025-10-17 12:46:00,52282,0
2025-10-17 02:17:00,2025-10-17 12:47:00,52318,0
2025-10-17 02:18:00,2025-10-17 12:48:00,52353,0
2025-10-17 02:19:00,2025-10-17 12:49:00,52387,0
2025-10-17 02:20:00,2025-10-17 12:50:00,52419,0
2025-10-17 02:21:03,2025-10-17 12:51:03,52458,0
2025-10-17 02:22:00,2025-10-17 12:52:00,52491,0
2025-10-17 02:23:00,2025-10-17 12:53:00,52526,0
2025-10-17 02:24:00,2025-10-17 12:54:00,52561,0
2025-10-17 02:25:00,2025-10-17 12:55:00,52598,0
2025-10-17 02:26:00,2025-10-17 12:56:00,52639,0
2025-10-17 02:27:00,2025-10-17 12:57:00,52682,0
2025-10-17 02:28:00,2025-10-17 12:58:00,52722,0
2025-10-17 02:29:00,2025-10-17 12:59:00,52760,0
2025-10-17 02:30:00,2025-10-17 13:00:00,52797,0
2025-10-17 02:31:00,2025-10-17 13:01:00,52831,0
2025-10-17 02:32:00,2025-10-17 13:02:00,52868,0
2025-10-17 02:33:00,2025-10-17 13:03:00,52911,0
2025-10-17 02:34:00,2025-10-17 13:04:00,52952,0
2025-10-17 02:35:00,2025-10-17 13:05:00,52992,0
2025-10-17 02:36:00,2025-10-17 13:06:00,53025,0
2025-10-17 02:37:00,2025-10-17 13:07:00,53060,0
2025-10-17 02:38:00,2025-10-17 13:08:00,53094,0
2025-10-17 02:39:00,2025-10-17 13:09:00,53126,0
2025-10-17 02:40:00,2025-10-17 13:10:00,53159,0
2025-10-17 02:41:00,2025-10-17 13:11:00,53192,0
2025-10-17 02:42:00,2025-10-17 13:12:00,53226,0
2025-10-17 02:43:00,2025-10-17 13:13:00,53259,0
2025-10-17 02:44:00,2025-10-17 13:14:00,53292,0
2025-10-17 02:45:00,2025-10-17 13:15:00,53321,0
2025-10-17 02:46:00,2025-10-17 13:16:00,53352,0
2025-10-17 02:47:00,2025-10-17 13:17:00,53386,0
2025-10-17 02:48:00,2025-10-17 13:18:00,53419,0
2025-10-17 02:49:00,2025-10-17 13:19:00,53451,0
2025-10-17 02:50:01,2025-10-17 13:20:01,53483,0
2025-10-17 02:51:00,2025-10-17 13:21:00,53513,0
2025-10-17 02:52:00,2025-10-17 13:22:00,53544,0
2025-10-17 02:53:00,2025-10-17 13:23:00,53576,0
2025-10-17 02:54:00,2025-10-17 13:24:00,53608,0
2025-10-17 02:55:00,2025-10-17 13:25:00,53639,0
2025-10-17 02:56:00,2025-10-17 13:26:00,53670,0
2025-10-17 02:57:00,2025-10-17 13:27:00,53702,0
2025-10-17 02:58:00,2025-10-17 13:28:00,53734,0
2025-10-17 02:59:00,2025-10-17 13:29:00,53765,0
2025-10-17 03:00:00,2025-10-17 13:30:00,53798,0
2025-10-17 03:01:00,2025-10-17 13:31:00,53829,0
2025-10-17 03:02:00,2025-10-17 13:32:00,53859,0
2025-10-17 03:03:00,2025-10-17 13:33:00,53889,0
2025-10-17 03:04:00,2025-10-17 13:34:00,53919,0
2025-10-17 03:05:00,2025-10-17 13:35:00,53951,0
2025-10-17 03:06:00,2025-10-17 13:36:00,53984,0
2025-10-17 03:07:00,2025-10-17 13:37:00,54016,0
2025-10-17 03:08:00,2025-10-17 13:38:00,54047,0
2025-10-17 03:09:00,2025-10-17 13:39:00,54082,0
2025-10-17 03:10:00,2025-10-17 13:40:00,54114,0
2025-10-17 03:11:00,2025-10-17 13:41:00,54146,0
2025-10-17 03:12:00,2025-10-17 13:42:00,54176,0
2025-10-17 03:13:00,2025-10-17 13:43:00,54203,0
2025-10-17 03:14:00,2025-10-17 13:44:00,54233,0
2025-10-17 03:15:00,2025-10-17 13:45:00,54266,0
2025-10-17 03:16:00,2025-10-17 13:46:00,54293,0
2025-10-17 03:17:00,2025-10-17 13:47:00,54317,0
2025-10-17 03:18:00,2025-10-17 13:48:00,54345,0
2025-10-17 03:19:00,2025-10-17 13:49:00,54376,0
2025-10-17 03:20:00,2025-10-17 13:50:00,54403,0
2025-10-17 03:21:00,2025-10-17 13:51:00,54434,0
2025-10-17 03:22:00,2025-10-17 13:52:00,54464,0
2025-10-17 03:23:00,2025-10-17 13:53:00,54495,0
2025-10-17 03:24:00,2025-10-17 13:54:00,54524,0
2025-10-17 03:25:00,2025-10-17 13:55:00,54554,0
2025-10-17 03:26:00,2025-10-17 13:56:00,54583,0
2025-10-17 03:27:00,2025-10-17 13:57:00,54607,0
2025-10-17 03:28:00,2025-10-17 13:58:00,54638,0
2025-10-17 03:29:00,2025-10-17 13:59:00,54671,0
2025-10-17 03:30:00,2025-10-17 14:00:00,54700,0
2025-10-17 03:31:00,2025-10-17 14:01:00,54728,0
2025-10-17 03:32:00,2025-10-17 14:02:00,54756,0
2025-10-17 03:33:00,2025-10-17 14:03:00,54783,0
2025-10-17 03:34:00,2025-10-17 14:04:00,54810,0
2025-10-17 03:35:00,2025-10-17 14:05:00,54842,0
2025-10-17 03:36:00,2025-10-17 14:06:00,54876,0
2025-10-17 03:37:00,2025-10-17 14:07:00,54909,0
2025-10-17 03:38:00,2025-10-17 14:08:00,54945,0
2025-10-17 03:39:00,2025-10-17 14:09:00,54982,0
2025-10-17 03:40:00,2025-10-17 14:10:00,55017,0
2025-10-17 03:41:00,2025-10-17 14:11:00,55055,0
2025-10-17 03:42:00,2025-10-17 14:12:00,55092,0
2025-10-17 03:43:00,2025-10-17 14:13:00,55125,0
2025-10-17 03:44:00,2025-10-17 14:14:00,55159,0
2025-10-17 03:45:00,2025-10-17 14:15:00,55197,0
2025-10-17 03:46:00,2025-10-17 14:16:00,55234,0
2025-10-17 03:47:00,2025-10-17 14:17:00,55269,0
2025-10-17 03:48:00,2025-10-17 14:18:00,55300,0
2025-10-17 03:49:00,2025-10-17 14:19:00,55332,0
2025-10-17 03:50:00,2025-10-17 14:20:00,55366,0
2025-10-17 03:51:00,2025-10-17 14:21:00,55399,0
2025-10-17 03:52:00,2025-10-17 14:22:00,55435,0
2025-10-17 03:53:00,2025-10-17 14:23:00,55470,0
2025-10-17 03:54:00,2025-10-17 14:24:00,55503,0
2025-10-17 03:55:00,2025-10-17 14:25:00,55535,0
2025-10-17 03:56:00,2025-10-17 14:26:00,55569,0
2025-10-17 03:57:00,2025-10-17 14:27:00,55601,0
2025-10-17 03:58:00,2025-10-17 14:28:00,55633,0
2025-10-17 03:59:00,2025-10-17 14:29:00,55666,0
2025-10-17 04:00:00,2025-10-17 14:30:00,55701,0
2025-10-17 04:01:00,2025-10-17 14:31:00,55731,0
2025-10-17 04:02:00,2025-10-17 14:32:00,55761,0
2025-10-17 04:03:00,2025-10-17 14:33:00,55795,0
2025-10-17 04:04:00,2025-10-17 14:34:00,55826,0
2025-10-17 04:05:00,2025-10-17 14:35:00,55857,0
2025-10-17 04:06:00,2025-10-17 14:36:00,55892,0
2025-10-17 04:07:00,2025-10-17 14:37:00,55924,0
2025-10-17 04:08:00,2025-10-17 14:38:00,55958,0
2025-10-17 04:09:00,2025-10-17 14:39:00,55991,0
2025-10-17 04:10:00,2025-10-17 14:40:00,56024,0
2025-10-17 04:11:00,2025-10-17 14:41:00,56058,0
2025-10-17 04:12:00,2025-10-17 14:42:00,56089,0
2025-10-17 04:13:00,2025-10-17 14:43:00,56122,0
2025-10-17 04:14:00,2025-10-17 14:44:00,56155,0
2025-10-17 04:15:00,2025-10-17 14:45:00,56186,0
2025-10-17 04:16:00,2025-10-17 14:46:00,56210,0
2025-10-17 04:17:00,2025-10-17 14:47:00,56239,0
2025-10-17 04:18:00,2025-10-17 14:48:00,56269,0
2025-10-17 04:19:00,2025-10-17 14:49:00,56295,0
2025-10-17 04:20:00,2025-10-17 14:50:00,56324,0
2025-10-17 04:21:00,2025-10-17 14:51:00,56353,0
2025-10-17 04:22:00,2025-10-17 14:52:00,56378,0
2025-10-17 04:23:00,2025-10-17 14:53:00,56400,0
2025-10-17 04:24:00,2025-10-17 14:54:00,56425,0
2025-10-17 04:25:00,2025-10-17 14:55:00,56452,0
2025-10-17 04:26:00,2025-10-17 14:56:00,56473,0
2025-10-17 04:27:00,2025-10-17 14:57:00,56499,0
2025-10-17 04:28:00,2025-10-17 14:58:00,56531,0
2025-10-17 04:29:00,2025-10-17 14:59:00,56561,0
2025-10-17 04:30:00,2025-10-17 15:00:00,56585,0
2025-10-17 04:31:00,2025-10-17 15:01:00,56603,0
2025-10-17 04:32:00,2025-10-17 15:02:00,56621,0
2025-10-17 04:33:00,2025-10-17 15:03:00,56639,0
2025-10-17 04:34:00,2025-10-17 15:04:00,56662,0
2025-10-17 04:35:00,2025-10-17 15:05:00,56689,0
2025-10-17 04:36:00,2025-10-17 15:06:00,56721,0
2025-10-17 04:37:00,2025-10-17 15:07:00,56754,0
2025-10-17 04:38:00,2025-10-17 15:08:00,56791,0
2025-10-17 04:39:00,2025-10-17 15:09:00,56827,0
2025-10-17 04:40:00,2025-10-17 15:10:00,56858,0
2025-10-17 04:41:00,2025-10-17 15:11:00,56887,0
2025-10-17 04:42:00,2025-10-17 15:12:00,56915,0
2025-10-17 04:43:00,2025-10-17 15:13:00,56945,0
2025-10-17 04:44:00,2025-10-17 15:14:00,56974,0
2025-10-17 04:45:00,2025-10-17 15:15:00,57005,0
2025-10-17 04:46:00,2025-10-17 15:16:00,57037,0
2025-10-17 04:47:00,2025-10-17 15:17:00,57071,0
2025-10-17 04:48:00,2025-10-17 15:18:00,57105,0
2025-10-17 04:49:00,2025-10-17 15:19:00,57136,0
2025-10-17 04:50:00,2025-10-17 15:20:00,57166,0
2025-10-17 04:51:00,2025-10-17 15:21:00,57198,0
2025-10-17 04:52:00,2025-10-17 15:22:00,57229,0
2025-10-17 04:53:00,2025-10-17 15:23:00,57261,0
2025-10-17 04:54:00,2025-10-17 15:24:00,57293,0
2025-10-17 04:55:00,2025-10-17 15:25:00,57327,0
2025-10-17 04:56:00,2025-10-17 15:26:00,57360,0
2025-10-17 04:57:00,2025-10-17 15:27:00,57393,0
2025-10-17 04:58:00,2025-10-17 15:28:00,57427,0
2025-10-17 04:59:00,2025-10-17 15:29:00,57460,0
2025-10-17 05:00:00,2025-10-17 15:30:00,57492,0
2025-10-17 05:01:00,2025-10-17 15:31:00,57523,0
2025-10-17 05:02:00,2025-10-17 15:32:00,57552,0
2025-10-17 05:03:00,2025-10-17 15:33:00,57580,0
2025-10-17 05:04:00,2025-10-17 15:34:00,57608,0
2025-10-17 05:05:00,2025-10-17 15:35:00,57635,0
2025-10-17 05:06:00,2025-10-17 15:36:00,57662,0
2025-10-17 05:07:00,2025-10-17 15:37:00,57692,0
2025-10-17 05:08:00,2025-10-17 15:38:00,57721,0
2025-10-17 05:09:00,2025-10-17 15:39:00,57749,0
2025-10-17 05:10:00,2025-10-17 15:40:00,57775,0
2025-10-17 05:11:00,2025-10-17 15:41:00,57799,0
2025-10-17 05:12:00,2025-10-17 15:42:00,57821,0
2025-10-17 05:13:00,2025-10-17 15:43:00,57844,0
